SubmissionDate,meta-instanceID,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,Noise-Noise_Source_2,Noise-Noise_Source_3,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status
2021-05-12T16:35:14.992Z,uuid:e0649311-b72d-4838-af6e-a0d9bfbb2659,1620836525551.wav,31,3,,,0.3410167,32.5752983,1207.00406359505,4.1,,uuid:e0649311-b72d-4838-af6e-a0d9bfbb2659,44,njohn,1,1,
2021-05-12T16:35:13.692Z,uuid:1c0b2400-8ab4-4fec-a499-ca5ea8dcbacf,1620836472905.wav,51,2,,,0.3410333,32.5753417,1208.84385105328,4.1,,uuid:1c0b2400-8ab4-4fec-a499-ca5ea8dcbacf,44,njohn,1,1,
2021-05-12T16:35:12.457Z,uuid:9d2cf3d6-9b0b-440a-97c5-b10b12e9935a,1620836440371.wav,41,13,,,0.3410329,32.575342,1214.76481444772,4,,uuid:9d2cf3d6-9b0b-440a-97c5-b10b12e9935a,44,njohn,1,1,
2021-05-12T16:35:11.133Z,uuid:6ae88209-b2a9-43a7-b259-7b3af63cb733,1620836379433.wav,44,2,3,,0.3410498,32.5753751,1214.48363687051,3.3,,uuid:6ae88209-b2a9-43a7-b259-7b3af63cb733,44,njohn,1,1,
2021-05-12T16:35:09.936Z,uuid:f3b3ab93-6171-4c41-be75-e39f869bc941,1620836332327.wav,51,3,,,0.3409975,32.5753837,1214.98382418759,4.081,,uuid:f3b3ab93-6171-4c41-be75-e39f869bc941,44,njohn,1,1,
2021-05-12T16:35:08.574Z,uuid:343f79a8-f4ff-4f52-ab3b-4ba181755603,1620836289849.wav,49,13,,,0.3407817,32.5754083,1195.30305015409,4.142,,uuid:343f79a8-f4ff-4f52-ab3b-4ba181755603,44,njohn,1,1,
2021-05-12T16:35:07.301Z,uuid:20a73d65-0e3b-4866-b651-d5a7b477191e,1620836255546.wav,49,3,,,0.3407783,32.57541,1199.88496142505,3.9,,uuid:20a73d65-0e3b-4866-b651-d5a7b477191e,44,njohn,1,1,
2021-05-12T16:35:06.119Z,uuid:a36ff82c-19cb-48af-b6c0-c896ca38f036,1620836217422.wav,36,16,,,0.34077,32.5754067,1201.52476643723,3.9,,uuid:a36ff82c-19cb-48af-b6c0-c896ca38f036,44,njohn,1,1,
2021-05-12T16:35:04.742Z,uuid:4ab4a867-4c6a-4920-a679-a439958a3a7e,1620836182817.wav,32,17,,,0.34076,32.5754033,1195.71587134729,3.9,,uuid:4ab4a867-4c6a-4920-a679-a439958a3a7e,44,njohn,1,1,
2021-05-12T16:35:03.463Z,uuid:9f529be7-839c-4768-881f-76b8d2f8d350,1620836132573.wav,31,17,,,0.3407583,32.5754033,1213.68348944298,4.131,,uuid:9f529be7-839c-4768-881f-76b8d2f8d350,44,njohn,1,1,
2021-05-12T16:35:02.356Z,uuid:17a89f96-57dd-4723-93ff-3c05991d9c2d,1620836101665.wav,51,2,,,0.3407573,32.5754257,1228.26041518379,4.148,,uuid:17a89f96-57dd-4723-93ff-3c05991d9c2d,44,njohn,1,1,
2021-05-12T16:35:01.364Z,uuid:1e0a2b83-f63f-4800-9e6b-0eb5da5990e8,1620836049734.wav,33,16,,,0.3408814,32.5756411,1213.6910061071,4.85,,uuid:1e0a2b83-f63f-4800-9e6b-0eb5da5990e8,44,njohn,1,1,
2021-05-12T16:35:00.254Z,uuid:6789001b-3290-4cb6-947f-12698e3c93c4,1620836000062.wav,45,3,,,0.340983,32.575631,1206.36025884752,4.981,,uuid:6789001b-3290-4cb6-947f-12698e3c93c4,44,njohn,1,1,
2021-05-12T16:34:59.250Z,uuid:d8873db4-e348-45b3-a969-2524d14aab8b,1620835948390.wav,43,3,,,0.3410618,32.57563,1214.98363159786,4.9,,uuid:d8873db4-e348-45b3-a969-2524d14aab8b,44,njohn,1,1,
2021-05-12T16:34:58.183Z,uuid:ab225d99-f2af-4f97-91d2-f24c7b52bcf4,1620835888133.wav,56,3,19,,0.3411534,32.5756369,1209.32212522355,4.3,,uuid:ab225d99-f2af-4f97-91d2-f24c7b52bcf4,44,njohn,1,1,
2021-05-12T16:34:57.110Z,uuid:2b18e824-06b4-4294-8c70-901fb00854fb,1620835843579.wav,48,3,,,0.3412068,32.5756811,1218.6131219882,4.4,,uuid:2b18e824-06b4-4294-8c70-901fb00854fb,44,njohn,1,1,
2021-05-12T16:34:55.463Z,uuid:db070475-5f25-4257-8d80-d7caaba03a96,1620835800277.wav,53,2,3,,0.3412125,32.5757204,1217.76696761649,4.64,,uuid:db070475-5f25-4257-8d80-d7caaba03a96,44,njohn,1,1,
2021-05-12T16:34:53.685Z,uuid:efe6b0b4-c85f-4591-bee2-2dff57afafab,1620835769098.wav,56,3,,,0.341231,32.5758477,1214.38321080197,3.9,,uuid:efe6b0b4-c85f-4591-bee2-2dff57afafab,44,njohn,1,1,
2021-05-12T16:34:51.798Z,uuid:de952210-f764-41f9-8f58-3017f5327499,1620835728001.wav,53,3,,,0.34135,32.5763317,1212.48023528458,3.9,,uuid:de952210-f764-41f9-8f58-3017f5327499,44,njohn,1,1,
2021-05-12T16:34:50.621Z,uuid:fe14488e-fb55-4141-8625-699751c95fa2,1620835694240.wav,55,3,,,0.3417085,32.576382,1216.68185494774,4.9,,uuid:fe14488e-fb55-4141-8625-699751c95fa2,44,njohn,1,1,
2021-05-12T16:31:33.906Z,uuid:188ba942-3451-48d9-9000-76b2a13a2d77,1620837061341.wav,55,2,,,0.3341393,32.5730863,1102.12329470942,4.74,,uuid:188ba942-3451-48d9-9000-76b2a13a2d77,36,oisaac,1,1,
2021-05-12T16:29:24.557Z,uuid:4c0d7f09-5b6e-407f-aaee-00a894b69477,1620836943990.wav,43,2,,,0.3322484,32.5737254,1198.9754178754,4.65,,uuid:4c0d7f09-5b6e-407f-aaee-00a894b69477,36,oisaac,1,1,
2021-05-12T16:28:49.385Z,uuid:acc506f6-897f-4a7e-8565-39bc4b5f9f8d,1620836913554.wav,39,2,,,0.3322049,32.5737233,1199.24230522154,4.6,,uuid:acc506f6-897f-4a7e-8565-39bc4b5f9f8d,36,oisaac,1,1,
2021-05-12T16:27:44.754Z,uuid:fdb88a62-9c71-44ce-9191-d95a878ce93a,1620836827242.wav,42,2,,,0.3321766,32.5736966,1166.39270551921,3.9,,uuid:fdb88a62-9c71-44ce-9191-d95a878ce93a,36,oisaac,1,1,
2021-05-12T16:26:47.866Z,uuid:ec402ba2-51af-485b-93ad-e5a60ce0fd76,1620836770730.wav,44,2,,,0.3314169,32.5737548,1181.70702703809,4.94,,uuid:ec402ba2-51af-485b-93ad-e5a60ce0fd76,36,oisaac,1,1,
2021-05-12T16:25:57.545Z,uuid:cbcffea5-0121-4b87-8afd-f5e892130876,1620836738170.wav,53,2,,,0.3307616,32.573925,1181.17685816716,4.3,,uuid:cbcffea5-0121-4b87-8afd-f5e892130876,36,oisaac,1,1,
2021-05-12T16:25:10.187Z,uuid:343d36fc-4585-4aa1-9af8-abd204bbccaa,1620836687333.wav,45,16,,,0.3307133,32.5739017,1187.06866397264,3.9,,uuid:343d36fc-4585-4aa1-9af8-abd204bbccaa,36,oisaac,1,1,
2021-05-12T16:24:34.919Z,uuid:00318797-582d-46fb-be4f-71ede154f269,1620836651100.wav,42,16,,,0.3307412,32.5738938,1171.15082651657,4.936,,uuid:00318797-582d-46fb-be4f-71ede154f269,36,oisaac,1,1,
2021-05-12T16:22:15.448Z,uuid:3c6615ee-a751-4afa-8dfa-f06f4bc52919,1620836517088.wav,57,18,,,0.3297721,32.5741708,1192.96202238695,3.9,,uuid:3c6615ee-a751-4afa-8dfa-f06f4bc52919,36,oisaac,1,1,
2021-05-12T16:21:39.966Z,uuid:abc0fb0e-2ee4-49a6-877d-65ce9b0ac6b4,1620836485020.wav,67,18,,,0.3297767,32.5741767,1188.8288821059,4.182,,uuid:abc0fb0e-2ee4-49a6-877d-65ce9b0ac6b4,36,oisaac,1,1,
2021-05-12T16:21:08.558Z,uuid:167f7006-3deb-4106-82ea-91c2941e6815,1620836450327.wav,53,18,,,0.329785,32.5741683,1183.47952921533,4,,uuid:167f7006-3deb-4106-82ea-91c2941e6815,36,oisaac,1,1,
2021-05-12T16:20:35.303Z,uuid:41b820f1-14d9-41cd-a1a4-a8d087e12aec,1620836419205.wav,63,18,,,0.3297933,32.57416,1189.43555991773,4.243,,uuid:41b820f1-14d9-41cd-a1a4-a8d087e12aec,36,oisaac,1,1,
2021-05-12T16:20:07.151Z,uuid:5573a733-c179-4c05-9a2c-8c82fce5c7ed,1620836392210.wav,68,18,,,0.3297967,32.5741633,1187.52299012539,4.326,,uuid:5573a733-c179-4c05-9a2c-8c82fce5c7ed,36,oisaac,1,1,
2021-05-12T16:19:38.043Z,uuid:3ec9782d-0c4e-4424-9cd8-90fb9eda5b14,1620836362223.wav,69,18,,,0.3297967,32.5741583,1207.49630064637,4.227,,uuid:3ec9782d-0c4e-4424-9cd8-90fb9eda5b14,36,oisaac,1,1,
2021-05-12T16:19:09.182Z,uuid:fe2f9a52-6632-4cb8-814a-e5828a4e8dd8,1620836322871.wav,72,18,,,0.3297967,32.5741583,1195.87752329533,3.9,,uuid:fe2f9a52-6632-4cb8-814a-e5828a4e8dd8,36,oisaac,1,1,
2021-05-12T16:18:27.293Z,uuid:e91ce0f7-4f51-4c39-a24b-e9f6738a7b01,1620836292666.wav,67,18,,,0.329795,32.5741567,1183.28604355108,4.199,,uuid:e91ce0f7-4f51-4c39-a24b-e9f6738a7b01,36,oisaac,1,1,
2021-05-12T16:18:01.605Z,uuid:b4b532dd-2f58-4d9b-89ee-03f8fdf088d8,1620836266173.wav,61,18,,,0.3297983,32.5741583,1195.57345769682,4.323,,uuid:b4b532dd-2f58-4d9b-89ee-03f8fdf088d8,36,oisaac,1,1,
2021-05-12T16:17:30.992Z,uuid:4e624ce4-95eb-40e6-9a56-7ab5a263cc6f,1620836236235.wav,68,18,,,0.3297995,32.5741582,1183.39783706738,3.9,,uuid:4e624ce4-95eb-40e6-9a56-7ab5a263cc6f,36,oisaac,1,1,
2021-05-12T16:17:02.186Z,uuid:51e273af-f5d8-425f-8c67-47c7472da4ef,1620836204676.wav,52,18,,,0.3297979,32.5741579,1196.19119422643,3.9,,uuid:51e273af-f5d8-425f-8c67-47c7472da4ef,36,oisaac,1,1,
2021-05-12T16:16:33.054Z,uuid:0f32ce9e-4516-44e1-a611-7dde40c2b04d,1620836175081.wav,51,18,,,0.3297825,32.5741767,1188.68710705422,4.051,,uuid:0f32ce9e-4516-44e1-a611-7dde40c2b04d,36,oisaac,1,1,
2021-05-12T16:16:02.829Z,uuid:0236bf9d-fb1a-4882-a131-10625d2f458a,1620836146177.wav,63,18,,,0.3297733,32.5741967,1207.09793110369,4.239,,uuid:0236bf9d-fb1a-4882-a131-10625d2f458a,36,oisaac,1,1,
2021-05-12T16:15:32.255Z,uuid:0f8b746e-736c-4f57-afb8-5674d60917e7,1620836115305.wav,68,18,,,0.3297696,32.5741908,1181.83164493533,3.9,,uuid:0f8b746e-736c-4f57-afb8-5674d60917e7,36,oisaac,1,1,
2021-05-12T16:14:58.973Z,uuid:9141467a-2161-41ba-b08d-23232aa2e480,1620836082545.wav,53,18,,,0.32977,32.574185,1179.68951055004,4.231,,uuid:9141467a-2161-41ba-b08d-23232aa2e480,36,oisaac,1,1,
2021-05-12T16:14:27.884Z,uuid:3ccc66f1-2768-4cac-9ede-599e286f8fd4,1620836036397.wav,59,18,,,0.32977,32.5741846,1181.55831633949,3.9,,uuid:3ccc66f1-2768-4cac-9ede-599e286f8fd4,36,oisaac,1,1,
2021-05-12T16:13:40.559Z,uuid:a5f6f5c7-e347-44c2-bc6b-766dc4b0b91e,1620836004749.wav,65,18,,,0.3297722,32.5741846,1191.4856064411,4.378,,uuid:a5f6f5c7-e347-44c2-bc6b-766dc4b0b91e,36,oisaac,1,1,
2021-05-12T16:13:12.697Z,uuid:bbfc9537-446c-47cf-ac7c-949f6fad5565,1620835975941.wav,59,18,,,0.329767,32.5741815,1187.65770418407,4.345,,uuid:bbfc9537-446c-47cf-ac7c-949f6fad5565,36,oisaac,1,1,
2021-05-12T16:12:41.040Z,uuid:1ee028cf-6b6c-49cd-93ef-bfc079c8ee0c,1620835946471.wav,69,18,,,0.3297667,32.5741817,1191.22722143586,3.9,,uuid:1ee028cf-6b6c-49cd-93ef-bfc079c8ee0c,36,oisaac,1,1,
2021-05-12T16:12:13.241Z,uuid:f42f7027-b6ed-4f5d-bb84-c48259f86920,1620835916248.wav,71,18,,,0.32977,32.5742019,1189.01058141036,3.9,,uuid:f42f7027-b6ed-4f5d-bb84-c48259f86920,36,oisaac,1,1,
2021-05-12T16:11:44.087Z,uuid:68d36e39-87b9-4091-8546-6c21c46f70fd,1620835889466.wav,70,18,,,0.329775,32.5742363,1174.60998920945,3.95,,uuid:68d36e39-87b9-4091-8546-6c21c46f70fd,36,oisaac,1,1,
2021-05-12T16:11:17.218Z,uuid:97339acd-c2fc-43ad-9665-c3a7371b3127,1620835854162.wav,49,18,,,0.32978,32.57423,1186.4499481547,4.326,,uuid:97339acd-c2fc-43ad-9665-c3a7371b3127,36,oisaac,1,1,
2021-05-12T16:10:41.382Z,uuid:5bdc79fd-b59d-4eaf-8723-9b3cad66f38b,1620835825364.wav,68,18,,,0.3297813,32.5742304,1190.7381045806,3.85,,uuid:5bdc79fd-b59d-4eaf-8723-9b3cad66f38b,36,oisaac,1,1,
2021-05-12T16:10:12.825Z,uuid:2537b2a9-5044-4418-94ae-6618337cd703,1620835798249.wav,67,18,,,0.3297783,32.5742317,1190.3115866524,4.204,,uuid:2537b2a9-5044-4418-94ae-6618337cd703,36,oisaac,1,1,
2021-05-12T16:09:44.125Z,uuid:387a82f1-36a6-46d9-883a-3af0cad363b4,1620835766665.wav,71,18,,,0.3297783,32.5742317,1197.82202875557,4.197,,uuid:387a82f1-36a6-46d9-883a-3af0cad363b4,36,oisaac,1,1,
2021-05-12T16:09:24.640Z,uuid:3cfe0670-074a-4ee0-b1ac-6eb285d6cb45,1620835653879.wav,53,3,,,0.3426118,32.5765884,1216.55709382766,5,,uuid:3cfe0670-074a-4ee0-b1ac-6eb285d6cb45,44,njohn,1,1,
2021-05-12T16:09:11.473Z,uuid:a0fb6d2c-1907-4bbc-8a3c-05655cd9bfd0,1620835736746.wav,63,18,,,0.3297787,32.5742221,1191.54741936748,3.95,,uuid:a0fb6d2c-1907-4bbc-8a3c-05655cd9bfd0,36,oisaac,1,1,
2021-05-12T16:08:41.734Z,uuid:ae9a28dc-18be-4205-8078-a4216e919092,1620835706936.wav,66,18,,,0.3297717,32.5742133,1182.92095233273,4.298,,uuid:ae9a28dc-18be-4205-8078-a4216e919092,36,oisaac,1,1,
2021-05-12T16:08:37.440Z,uuid:8a868c2c-13c3-4a7a-8452-b9ebb363cf4a,1620835601961.wav,56,3,,,0.3427783,32.5766749,1213.8374838287,5,,uuid:8a868c2c-13c3-4a7a-8452-b9ebb363cf4a,44,njohn,1,1,
2021-05-12T16:08:14.534Z,uuid:4a99da6e-75a3-4b58-95f4-3581739cac56,1620835677860.wav,63,18,,,0.3297682,32.574215,1186.0653112923,3.9,,uuid:4a99da6e-75a3-4b58-95f4-3581739cac56,36,oisaac,1,1,
2021-05-12T16:07:58.633Z,uuid:7136079d-ec3d-41eb-b895-0957f68fd8b0,1620835570095.wav,58,3,,,0.3429283,32.5767017,1214.20240034131,4.4,,uuid:7136079d-ec3d-41eb-b895-0957f68fd8b0,44,njohn,1,1,
2021-05-12T16:07:46.696Z,uuid:601c6785-8a4e-4044-b49d-f594a28a806b,1620835650735.wav,64,18,,,0.3297585,32.5742115,1183.22061203109,3.9,,uuid:601c6785-8a4e-4044-b49d-f594a28a806b,36,oisaac,1,1,
2021-05-12T16:07:29.121Z,uuid:08a33b5f-256a-454c-9a99-01105b4b12a6,1620835530751.wav,52,12,,,0.34293,32.5767017,1214.26564365442,4.4,,uuid:08a33b5f-256a-454c-9a99-01105b4b12a6,44,njohn,1,1,
2021-05-12T16:07:18.833Z,uuid:6b172ced-bcd1-4d50-ae33-ea6b615e0b32,1620835624609.wav,71,18,,,0.3297583,32.5742117,1183.31100174892,3.9,,uuid:6b172ced-bcd1-4d50-ae33-ea6b615e0b32,36,oisaac,1,1,
2021-05-12T16:06:49.974Z,uuid:47bfed60-d662-4072-b94e-fae7260fffe4,1620835491684.wav,52,3,16,,0.3429353,32.5766998,1218.60552957257,4.3,,uuid:47bfed60-d662-4072-b94e-fae7260fffe4,44,njohn,1,1,
2021-05-12T16:06:49.389Z,uuid:370a0191-8169-4b32-b775-c6a0b08bd1e3,1620835592701.wav,57,18,,,0.3297717,32.57421,1179.25666142063,4.174,,uuid:370a0191-8169-4b32-b775-c6a0b08bd1e3,36,oisaac,1,1,
2021-05-12T16:06:30.747Z,uuid:711cb5c7-b45c-4278-8dc5-23e9af4c40ef,1620835458922.wav,54,3,,,0.3430064,32.576682,1218.62721128963,4.74,,uuid:711cb5c7-b45c-4278-8dc5-23e9af4c40ef,44,njohn,1,1,
2021-05-12T16:06:29.705Z,uuid:0f774474-e32d-4309-aea8-fa85565a4154,1620835420388.wav,53,19,,,0.3443117,32.5766733,1217.92929257019,96,,uuid:0f774474-e32d-4309-aea8-fa85565a4154,44,njohn,1,1,
2021-05-12T16:06:28.644Z,uuid:051f9979-413e-42ab-b9af-a4e8f8ae2436,1620835384944.wav,64,3,16,,0.344375,32.576665,1218.31111355847,4.5,,uuid:051f9979-413e-42ab-b9af-a4e8f8ae2436,44,njohn,1,1,
2021-05-12T16:06:27.469Z,uuid:8c1250d5-b84f-4831-af29-a282198e8298,1620835350280.wav,52,3,,,0.3443739,32.5766649,1218.32079488004,4.5,,uuid:8c1250d5-b84f-4831-af29-a282198e8298,44,njohn,1,1,
2021-05-12T16:06:26.261Z,uuid:befecb91-b0d4-4c0d-aa50-11ce4ab8a814,1620835319280.wav,53,3,,,0.3444341,32.5766577,1216.97852353871,4.4,,uuid:befecb91-b0d4-4c0d-aa50-11ce4ab8a814,44,njohn,1,1,
2021-05-12T16:06:25.244Z,uuid:1d3308c6-bbdb-4dd6-b7c6-b95db9c6e502,1620835282391.wav,56,3,16,,0.3444895,32.5766253,1217.03570339518,4.3,,uuid:1d3308c6-bbdb-4dd6-b7c6-b95db9c6e502,44,njohn,1,1,
2021-05-12T16:06:24.030Z,uuid:d9165867-c2c4-4b63-a651-56ef33ae8344,1620835239441.wav,51,14,,,0.3444871,32.5765986,1199.8233173115,4.4,,uuid:d9165867-c2c4-4b63-a651-56ef33ae8344,44,njohn,1,1,
2021-05-12T16:06:22.976Z,uuid:67d57c87-cfcd-40b2-96d7-a8169003543e,1620835201133.wav,57,16,,,0.3444156,32.5764704,1199.61020458514,4.831,,uuid:67d57c87-cfcd-40b2-96d7-a8169003543e,44,njohn,1,1,
2021-05-12T16:06:21.675Z,uuid:a611d703-8c2d-4b01-a8f0-0167a07a1c9a,1620835131444.wav,47,3,,,0.3443472,32.5763595,1207.23191947074,4.743,,uuid:a611d703-8c2d-4b01-a8f0-0167a07a1c9a,44,njohn,1,1,
2021-05-12T16:06:20.952Z,uuid:049111e6-f980-4a1f-972f-441f7278c488,1620835566128.wav,59,18,,,0.3297667,32.57421,1174.29359888011,4.186,,uuid:049111e6-f980-4a1f-972f-441f7278c488,36,oisaac,1,1,
2021-05-12T16:05:54.359Z,uuid:7c9fa4e7-8230-4ce7-acd4-6d396ea494cc,1620835538856.wav,50,18,,,0.329765,32.5742095,1180.5481412359,3.75,,uuid:7c9fa4e7-8230-4ce7-acd4-6d396ea494cc,36,oisaac,1,1,
2021-05-12T16:05:27.464Z,uuid:6ebfa90f-1d2b-4eb6-a228-8c679b20a04d,1620835503884.wav,58,18,,,0.3297675,32.574207,1184.71984855719,3.9,,uuid:6ebfa90f-1d2b-4eb6-a228-8c679b20a04d,36,oisaac,1,1,
2021-05-12T16:04:51.631Z,uuid:3c11bad0-8efe-4d1a-81f4-f8449645a9d1,1620835467883.wav,56,18,,,0.3297767,32.5741983,1183.36320791202,4.257,,uuid:3c11bad0-8efe-4d1a-81f4-f8449645a9d1,36,oisaac,1,1,
2021-05-12T16:03:51.819Z,uuid:9604b4c6-82b7-458d-b38f-99d35f990e96,1620835416426.wav,64,18,,,0.3297739,32.5741947,1184.05925177223,3.9,,uuid:9604b4c6-82b7-458d-b38f-99d35f990e96,36,oisaac,1,1,
2021-05-12T16:03:24.271Z,uuid:890e745d-00e6-4e6b-b7bf-2f6649654758,1620835388981.wav,64,18,,,0.3297687,32.5741924,1185.02079301673,3.9,,uuid:890e745d-00e6-4e6b-b7bf-2f6649654758,36,oisaac,1,1,
2021-05-12T16:02:56.760Z,uuid:f5819f0b-ee39-4f31-96f4-d650a18672a3,1620835360301.wav,65,18,,,0.3297733,32.5741867,1183.21697023652,4.215,,uuid:f5819f0b-ee39-4f31-96f4-d650a18672a3,36,oisaac,1,1,
2021-05-12T16:02:27.331Z,uuid:2bdbf237-46c4-4b2b-8440-cb970f99c9d6,1620835323194.wav,71,18,,,0.3297733,32.574185,1183.83139387994,4.178,,uuid:2bdbf237-46c4-4b2b-8440-cb970f99c9d6,36,oisaac,1,1,
2021-05-12T16:01:50.135Z,uuid:324d6ecf-b22d-4004-94d2-29034a385c08,1620835275117.wav,42,18,,,0.32977,32.574185,1185.26704737225,4.375,,uuid:324d6ecf-b22d-4004-94d2-29034a385c08,36,oisaac,1,1,
2021-05-12T16:01:33.482Z,uuid:95125b8a-f3f1-4185-8fd2-a2d6e9194356,1620835275117.wav,42,18,,,0.32977,32.574185,1185.26704737225,4.375,,uuid:95125b8a-f3f1-4185-8fd2-a2d6e9194356,36,oisaac,1,1,
2021-05-12T16:00:58.312Z,uuid:ea76de32-c674-447e-bb69-98f4bc232295,1620835236486.wav,52,18,,,0.3297688,32.5741839,1188.46467657437,3.9,,uuid:ea76de32-c674-447e-bb69-98f4bc232295,36,oisaac,1,1,
2021-05-12T16:00:25.056Z,uuid:f9c7ec2b-8845-4014-8a59-045d38598bb7,1620835208949.wav,66,18,,,0.3297667,32.57418,1187.83385114141,4.141,,uuid:f9c7ec2b-8845-4014-8a59-045d38598bb7,36,oisaac,1,1,
2021-05-12T15:59:58.085Z,uuid:ffd31138-29d5-4ddf-a5f4-65ec66b3fe99,1620835170498.wav,65,18,,,0.3297705,32.5742024,1187.19474867171,4.651,,uuid:ffd31138-29d5-4ddf-a5f4-65ec66b3fe99,36,oisaac,1,1,
2021-05-12T15:59:06.923Z,uuid:cf8fd074-d3bc-43a9-a722-1e0005a51604,1620835122195.wav,57,18,,,0.329773,32.5742147,1183.81406094363,4.6,,uuid:cf8fd074-d3bc-43a9-a722-1e0005a51604,36,oisaac,1,1,
2021-05-12T15:58:26.683Z,uuid:4a782326-04ea-4081-b868-0175f684348f,1620835089135.wav,60,18,,,0.3297923,32.5742046,1184.29276164911,4.1,,uuid:4a782326-04ea-4081-b868-0175f684348f,36,oisaac,1,1,
2021-05-12T15:57:50.506Z,uuid:67b35e73-eac3-4adb-b91a-45f818d2178d,1620835054313.wav,59,18,,,0.3297983,32.5741904,1183.79017722277,4.2,,uuid:67b35e73-eac3-4adb-b91a-45f818d2178d,36,oisaac,1,1,
2021-05-12T15:57:20.434Z,uuid:1140bdda-74da-408a-9c63-9c5a8c3423dd,1620835004909.wav,62,18,,,0.3297917,32.5741933,1183.68984079173,4.435,,uuid:1140bdda-74da-408a-9c63-9c5a8c3423dd,36,oisaac,1,1,
2021-05-12T15:57:06.546Z,uuid:8f41b13b-8057-4b7d-8142-88cd1ae06dac,1620834803341.wav,56,14,,,0.344267,32.5764705,1203.05105794978,5.366,,uuid:8f41b13b-8057-4b7d-8142-88cd1ae06dac,44,njohn,1,1,
2021-05-12T15:56:31.427Z,uuid:569717b4-2bd5-435b-8030-0ffc98c4365f,1620834972766.wav,52,18,,,0.3297917,32.5741933,1184.31008665577,4.2,,uuid:569717b4-2bd5-435b-8030-0ffc98c4365f,36,oisaac,1,1,
2021-05-12T15:55:08.274Z,uuid:5ef4eff8-72c5-42c2-8966-f3285f3e5f61,1620834892690.wav,56,18,,,0.3297917,32.5741917,1185.41096732693,4.189,,uuid:5ef4eff8-72c5-42c2-8966-f3285f3e5f61,36,oisaac,1,1,
2021-05-12T15:54:40.419Z,uuid:454826e8-4e91-4bf2-8927-7280540dc26d,1620834860058.wav,59,18,,,0.3297967,32.5741767,1183.37099495712,4.351,,uuid:454826e8-4e91-4bf2-8927-7280540dc26d,36,oisaac,1,1,
2021-05-12T15:54:04.814Z,uuid:9a7b4233-7250-4e2e-95e6-cc6a81948c76,1620834819320.wav,59,18,,,0.3297967,32.574175,1181.32898883362,4.161,,uuid:9a7b4233-7250-4e2e-95e6-cc6a81948c76,36,oisaac,1,1,
2021-05-12T15:53:25.524Z,uuid:bc3350c1-6d4d-4cd4-8764-cd0ca61df13e,1620834775589.wav,49,4,18,,0.3297983,32.5741767,1184.21432778597,4.368,,uuid:bc3350c1-6d4d-4cd4-8764-cd0ca61df13e,36,oisaac,1,1,
2021-05-12T15:52:49.963Z,uuid:dbb24dfa-0344-489a-ae61-6f20c327aad3,1620834509646.wav,44,19,,,0.3441703,32.5764655,1210.19344279757,4.816,,uuid:dbb24dfa-0344-489a-ae61-6f20c327aad3,44,njohn,1,1,
2021-05-12T15:52:40.449Z,uuid:20032115-f883-4c87-b2d8-f3412b6c488c,1620834742200.wav,56,18,,,0.3297983,32.5741767,1186.34208239971,4.168,,uuid:20032115-f883-4c87-b2d8-f3412b6c488c,36,oisaac,1,1,
2021-05-12T15:52:09.042Z,uuid:62cfe296-5835-4a2c-8f76-fc9a4123367a,1620834706364.wav,58,18,,,0.3297902,32.5741843,1181.75110312213,4.055,,uuid:62cfe296-5835-4a2c-8f76-fc9a4123367a,36,oisaac,1,1,
2021-05-12T15:51:33.524Z,uuid:dfff0714-cea4-49b5-b762-c0f550a705a4,1620834676473.wav,57,18,,,0.3297483,32.5742083,1186.54226460965,4.257,,uuid:dfff0714-cea4-49b5-b762-c0f550a705a4,36,oisaac,1,1,
2021-05-12T15:51:02.168Z,uuid:ba1ffadc-bcdb-40fa-9594-7130c03a41c2,1620834645002.wav,59,18,,,0.32975,32.57421,1182.14827662111,4.305,,uuid:ba1ffadc-bcdb-40fa-9594-7130c03a41c2,36,oisaac,1,1,
2021-05-12T15:50:31.785Z,uuid:da705326-e25e-4b12-993a-8702ad7b77a7,1620834595554.wav,56,18,,,0.3297459,32.5742099,1179.95306556106,3.48,,uuid:da705326-e25e-4b12-993a-8702ad7b77a7,36,oisaac,1,1,
2021-05-12T15:49:43.481Z,uuid:8c5c761c-0294-4bc1-9db0-4481f4715588,1620834568199.wav,61,18,,,0.329795,32.5742283,1179.91458476187,4.27,,uuid:8c5c761c-0294-4bc1-9db0-4481f4715588,36,oisaac,1,1,
2021-05-12T15:49:34.140Z,uuid:3b99839e-ecb9-4cb9-a7b2-fdc22793c132,1620834287021.wav,46,19,,19,0.3443247,32.5765004,1198.43275401627,4.816,,uuid:3b99839e-ecb9-4cb9-a7b2-fdc22793c132,44,njohn,1,1,
2021-05-12T15:48:53.866Z,uuid:3471162e-98f8-4641-bf6c-1dcb7b9f368d,1620834518073.wav,48,18,,,0.3297958,32.5742283,1181.33724410097,3.9,,uuid:3471162e-98f8-4641-bf6c-1dcb7b9f368d,36,oisaac,1,1,
2021-05-12T15:48:23.801Z,uuid:6e734d0f-8853-45cd-97d4-17e05ca0f1fd,1620834474687.wav,51,18,,,0.3298017,32.5742337,1178.4748761544,3.9,,uuid:6e734d0f-8853-45cd-97d4-17e05ca0f1fd,36,oisaac,1,1,
